time_s,pull_point_y_m,displacement_m,displacement_in,applied_force_n,applied_force_lbf,target_pull_y_m,base_center_y_m,base_top_y_m
0.2708333333333333,0.4406362349517099,0.1464715193616627,5.7665952504591615,38.22965119308719,8.594367479799585,0.30104388225671386,0.2240053617731109,0.3002053618731109
0.275,0.5226362710834549,0.2284715554934077,8.99494312966172,-1043.6236354835987,-234.61592648724746,0.3011497155900472,0.2163815917144722,0.2925815918144722
0.2791666666666667,0.4362738692504864,0.1421091536604392,5.594848569308629,68.85410285081969,15.47901808999147,0.3012555489233805,0.21964299607188742,0.2958429961718874
0.2833333333333333,0.5180700942268893,0.22390537863684212,8.815172387277249,-1014.8237939965256,-228.14146456109106,0.3013613822567139,0.21181541485790648,0.2880154149579065
0.2875,0.4315405464204828,0.13737583083043559,5.408497276788803,96.24965925106937,21.637784169968043,0.3014672155900472,0.21490967324188387,0.29110967334188387
0.2916666666666667,0.5132145815513671,0.21904986596131992,8.624010470918108,-989.234838685109,-222.38883856249834,0.30157304892338055,0.20695990218238433,0.28315990228238436
0.29583333333333334,0.42662008012474856,0.13245536453470136,5.2147781312874555,119.30555515739059,26.82095576089173,0.30167888225671385,0.20998920694614961,0.28618920704614964
0.3,0.5082736756779387,0.2141089600878915,8.429486617633524,-969.6808970580438,-217.99293761187872,0.3017847155900472,0.20201899630895587,0.27821899640895587
0.30416666666666664,0.42170455992075717,0.12753984433070997,5.0212537138074795,136.4100686100694,30.666203352428187,0.3018905489233805,0.20507368674215828,0.2812736868421583
0.30833333333333335,0.5034146060596805,0.20924989046963327,8.23818466415879,-955.5634170105386,-214.81920184316374,0.3019963822567139,0.1971599266906977,0.2733599267906977
0.3125,0.41693254257733364,0.12276782698728644,4.833379015247498,148.67015543785237,33.42238051449631,0.3021022155900472,0.2003016693987347,0.2765016694987347
0.31666666666666665,0.4987497693313195,0.20458505374127228,8.05452967485324,-945.5112515055692,-212.5593851401253,0.30220804892338055,0.19249508996233677,0.26869509006233677
0.3208333333333333,0.41239460745485146,0.11822989186480426,4.6547201521576484,157.29690565793476,35.36175111386072,0.30231388225671385,0.1957637342762526,0.2719637343762526
0.325,0.49435114951057524,0.20018643392052804,7.881355666162522,-938.5233487031528,-210.98844209662852,0.3024197155900472,0.18809647014159253,0.26429647024159253
0.32916666666666666,0.40814726553185415,0.11398254994180695,4.487501966212872,163.17602522628977,36.68342977038114,0.3025255489233805,0.19151639235325538,0.2677163924532554
0.3333333333333333,0.4902620914981618,0.1960973759081146,7.720369130240733,-933.8655757948416,-209.94133309191128,0.3026313822567139,0.18400741212917915,0.26020741222917915
0.3375,0.40422293878727106,0.11005822319722386,4.33300091327653,166.95857002185608,37.533779668100806,0.3027372155900472,0.18759206560867234,0.26379206570867236
0.3416666666666667,0.4865057427736419,0.1923410271835947,7.572481385180894,-930.9962810328057,-209.29628996901562,0.30284304892338054,0.18025106340465927,0.2564510635046593
0.3458333333333333,0.40063711074588115,0.10647239515583395,4.191826580938345,169.1263832907282,38.0211234779141,0.30294888225671385,0.18400623756728246,0.26020623766728246
0.35,0.4830910979387037,0.1889263823486565,7.438046549159705,-929.5126385830747,-208.9627538779533,0.3030547155900472,0.17683641856972104,0.25303641866972104
0.3541666666666667,0.3973934429274274,0.1032287273373802,4.064123123518906,170.03924095983098,38.22634204570583,0.3031605489233805,0.1807625697488288,0.2569625698488288
0.35833333333333334,0.48001732066638114,0.18585260507633394,7.31703169591866,-929.1120175875474,-208.87269069536512,0.3032663822567139,0.17376264129739846,0.2499626413973985
0.3625,0.3944874305714132,0.10032271498136602,3.949713188242757,169.96877588987388,38.210500867803304,0.3033722155900472,0.17785655739281464,0.25405655749281464
0.36666666666666664,0.47727682951645334,0.18311211392640614,7.209138343559297,-929.56420646325,-208.97434679859342,0.30347804892338054,0.17102215014747063,0.24722215024747063
0.37083333333333335,0.39190901093621844,0.09774429534617124,3.8482006041799703,169.12285254653193,38.020329735042985,0.30358388225671384,0.1752781377576199,0.2514781378576199
0.375,0.47485749808418676,0.18069278249413956,7.113889074572424,-930.6914743174668,-209.2277666934905,0.3036897155900472,0.16860281871520413,0.24480281881520416
0.37916666666666665,0.3896444217615418,0.0954797061714946,3.7590435500588426,167.66305005806908,37.6921530804769,0.3037955489233805,0.17301354858294324,0.24921354868294326
0.3833333333333333,0.4727442216692591,0.1785795060792119,7.030689215717005,-932.3542847596113,-209.60158135156465,0.30390138225671387,0.16648954230027654,0.24268954240027657
0.3875,0.38767752388307597,0.09351280829302877,3.681606625709794,165.71717755826683,37.254703540389,0.3040072155900472,0.1710466507044774,0.24724665080447739
0.39166666666666666,0.4709200316660782,0.176755316076031,6.958870711654765,-934.441081016974,-210.07071181264737,0.30411304892338054,0.16466535229709564,0.24086535239709567
0.3958333333333333,0.3859907416265381,0.09182602603649093,3.615197875452399,163.38821397026845,36.73113169765271,0.30421888225671384,0.1693598684479396,0.2455598685479396
0.4,0.4693668876433389,0.1752021720532917,6.8977233091847125,-936.8609985187217,-210.61473090860449,0.3043247155900472,0.16311220827435632,0.23931220837435635
0.4041666666666667,0.38456573106170155,0.09040101547165436,3.5590950973092266,160.7606791691387,36.14043837605226,0.3044305489233805,0.167934857883103,0.24413485798310303
0.4083333333333333,0.46806624013840525,0.17390152454835806,6.846516714502286,-939.5386778818402,-211.21669717618784,0.30453638225671387,0.16181156076942266,0.23801156086942266
0.4125,0.3833838548151402,0.089219139225093,3.5125645364209843,157.90516437781332,35.49849311380798,0.30464221559004717,0.16675298163654165,0.24295298173654167
0.4166666666666667,0.46699943058658255,0.17283471499653535,6.804516338446274,-942.4105807240968,-211.86232661884142,0.30474804892338053,0.16074475121759993,0.23694475131759996
0.42083333333333334,0.38242651955534723,0.08826180396530003,3.474874171862206,154.88154745994177,34.818756990162,0.30485388225671384,0.16579564637674865,0.24199564647674865
0.425,0.46614797567317,0.1719832600831228,6.770994491461528,-945.4223769864235,-212.53940535340763,0.3049597155900472,0.15989329630418742,0.2360932964041874
0.42916666666666664,0.3816754160371898,0.0875107004471426,3.4453031672103385,151.741272297936,34.1127950499483,0.30506554892338056,0.16504454285859124,0.24124454295859127
0.43333333333333335,0.4654937696640111,0.17132905407396393,6.745238349368659,-948.5270928820062,-213.23737325251932,0.30517138225671386,0.15923909029502856,0.23543909039502858
0.4375,0.3811126899586825,0.08694797436863533,3.4231485971903672,148.5289653482339,33.39063971967298,0.3052772155900472,0.16448181678008397,0.240681816880084
0.44166666666666665,0.4650192284369564,0.17085451284690922,6.726555623894064,-951.6837958132297,-213.94702830216838,0.30538304892338053,0.1587645490679738,0.23496454916797382
0.4458333333333333,0.3807210635635274,0.08655634797348022,3.4077302351763867,145.28358563763578,32.66104933697524,0.3054888822567139,0.16409019038492884,0.24029019048492883
0.45,0.464707391915545,0.1705426763254978,6.71427859549204,-954.8566557471727,-214.66031559052243,0.3055947155900472,0.15845271254656237,0.2346527126465624
0.45416666666666666,0.3804839219925482,0.08631920640250101,3.398393952854371,142.03924885427887,31.93169341364832,0.30570054892338056,0.16385304881394963,0.24005304891394963
0.4583333333333333,0.4645419966108553,0.17037728102080812,6.7077669693231545,-958.0142682361277,-215.37017511688376,0.30580638225671386,0.15828731724187273,0.23448731734187273
0.46249999999999997,0.380385374176549,0.0862206585865018,3.394514117578811,138.82582596004283,31.20928720906177,0.3059122155900472,0.16375450099795044,0.23995450109795047
0.4666666666666667,0.4645075264389239,0.1703428108488767,6.706409875940028,-961.1291573102653,-216.07043003751437,0.3060180489233805,0.15825284706994128,0.2344528471699413
0.4708333333333333,0.3804102950880214,0.08624557949797418,3.395495255825755,135.66938767885244,30.49969165510698,0.3061238822567139,0.1637794219094228,0.2399794220094228
0.475,0.4645892474879984,0.1704245318979512,6.709627240076819,-964.1774003336228,-216.75570232990734,0.3062297155900472,0.1583345681190158,0.2345345682190158
0.4791666666666667,0.3805443540795024,0.08637963848945518,3.400773168876188,132.5925452313956,29.80798995640899,0.30633554892338055,0.1639134809009038,0.2401134810009038
0.48333333333333334,0.4647732306649254,0.17060851507487818,6.716870672239298,-967.1383341243784,-217.42134672599616,0.30644138225671386,0.15851855129594278,0.23471855139594278
0.4875,0.3807740325794407,0.0866093169893935,3.4098156295036812,129.6147225676586,29.138548790635046,0.3065472155900472,0.16414315940084215,0.24034315950084217
0.49166666666666664,0.4650463649385834,0.17088164934853622,6.727623990099851,-969.994314025091,-218.0633965489902,0.3066530489233805,0.15879168556960085,0.23499168566960088
0.49583333333333335,0.3810866334097744,0.08692191781972719,3.422122748808157,126.7523844818557,28.49506959077082,0.3067588822567139,0.16445576023117583,0.24065576033117586
