time_s,pull_point_y_m,displacement_m,displacement_in,applied_force_n,applied_force_lbf,target_pull_y_m,base_center_y_m,base_bottom_y_m,base_top_y_m
0.3375,0.2573252575004865,-0.11089645503285883,-4.366002166647986,830.6496440492776,186.7374685651093,0.37679421253334533,-0.0200177883795261,-0.09621778847952611,0.05618221172047391
0.3416666666666667,0.30937436211797964,-0.05884735041536571,-2.316824819502587,100.63667248969642,22.6240239795095,0.3769000458666787,-0.027324089790414244,-0.10352408989041426,0.04887591030958577
0.3458333333333333,0.25025679578667825,-0.11796491674666709,-4.644288060892405,825.7722289955216,185.64098204181437,0.377005879200012,-0.02708625009333439,-0.1032862501933344,0.049113750006665624
0.35,0.30276328786254897,-0.06545842467079638,-2.5771033334959204,95.02876746335681,21.363316777532912,0.37711171253334536,-0.0339351640458449,-0.11013516414584491,0.04226483605415511
0.3541666666666667,0.24408940017385422,-0.12413231235949113,-4.887098911790989,819.2239997988229,184.16888155692797,0.37721754586667866,-0.033253645706158394,-0.1094536458061584,0.04294635439384162
0.35833333333333334,0.29703054073503327,-0.07119117179831208,-2.8028020393036255,87.94914899636211,19.77175523241659,0.377323379200012,-0.03966791117336059,-0.1158679112733606,0.03653208892663942
0.3625,0.23877608741886452,-0.12944562511448082,-5.0962844533260165,811.3001347383763,182.38752582742197,0.3774292125333453,-0.0385669584611481,-0.1147669585611481,0.037633041638851915
0.36666666666666664,0.2921274787029713,-0.07609423383037406,-2.995835977573782,79.66322824401954,17.9090061454721,0.3775350458666787,-0.044570973205422554,-0.12077097330542257,0.03162902689457746
0.37083333333333335,0.23426700006003187,-0.13395471247331348,-5.2738075776895075,802.2540291943006,180.35388040088728,0.377640879200012,-0.04307604581998076,-0.11927604591998077,0.033123954280019255
0.375,0.2880032378717265,-0.08021847466161885,-3.158207663843262,70.40074386447185,15.826716821625725,0.37774671253334535,-0.0486952140366674,-0.1248952141366674,0.027504786063332613
0.37916666666666665,0.2305106134415795,-0.13771109909176585,-5.421696814636451,792.3069745297826,178.11769355479902,0.37785254586667866,-0.04683243243843312,-0.12303243253843313,0.02936756766156689
0.3833333333333333,0.2846057725019904,-0.08361594003135497,-3.2919661429667313,60.363635768506754,13.570285158791359,0.377958379200012,-0.05209267940640349,-0.1282926795064035,0.024107320693596522
0.3875,0.22745463594102883,-0.14076707659231652,-5.542010889461281,781.6548137441587,175.72299254685166,0.3780642125333453,-0.049888409938983795,-0.1260884100389838,0.026311590161016217
0.39166666666666666,0.2818826370689772,-0.08633907546436814,-3.3991761993845726,49.7314529523166,11.180075377037669,0.3781700458666787,-0.054815814839416666,-0.13101581493941666,0.021384185260583347
0.3958333333333333,0.22504669173169128,-0.14317502080165406,-5.636811842584806,770.4725086426442,173.20911035555847,0.378275879200012,-0.05229635414832136,-0.12849635424832137,0.023903645951678654
0.4,0.27978158471475156,-0.08844012781859378,-3.481894796007629,38.66506350471934,8.692252061390336,0.37838171253334535,-0.05691686719364228,-0.1331168672936423,0.019283132906357733
0.4041666666666667,0.22323484797699994,-0.1449868645563454,-5.708144273871866,758.9172752793991,170.61139055589345,0.37848754586667865,-0.054108197903012675,-0.1303081980030127,0.022091802196987337
0.4083333333333333,0.27825103352429426,-0.08997067900905109,-3.5421527168917755,27.309205850851924,6.139353704230357,0.378593379200012,-0.0584474183840996,-0.1346474184840996,0.017752581715900412
0.4125,0.22196802919880237,-0.14625368333454297,-5.758019028919015,747.1307479248753,167.96167379850374,0.3786992125333453,-0.05537501668121025,-0.13157501678121025,0.020824983418789765
0.4166666666666667,0.2772404360803017,-0.09098127645304366,-3.5819400178363647,15.79425841726436,3.5506905418334793,0.3788050458666787,-0.0594580158280922,-0.1356580159280922,0.01674198427190781
0.42083333333333334,0.22119634823628626,-0.1470253642970591,-5.788400169175555,735.2404929320345,165.28863814037368,0.378910879200012,-0.05614669764372636,-0.13234669774372637,0.020053302456273653
0.425,0.27670057666171877,-0.09152113587162658,-3.6031943256545897,4.237490537827455,0.9526257692052407,0.37901671253334535,-0.05999787524667509,-0.1361978753466751,0.016202124853324923
0.42916666666666664,0.22087137398359497,-0.14735033854975038,-5.801194431092535,723.3610957834308,162.61804342273092,0.3791225458666787,-0.05647167189641766,-0.13267167199641766,0.01972832820358235
0.43333333333333335,0.2765838127909496,-0.09163789974239572,-3.6077913284407765,-7.256023293362773,-1.631218927689866,0.379228379200012,-0.06011463911744427,-0.13631463921744427,0.016085360982555745
0.4375,0.22094634973755753,-0.14727536279578782,-5.798242629755426,711.594975407422,159.97291433661303,0.37933421253334537,-0.056396696142455106,-0.13259669624245513,0.019803303957544906
0.44166666666666665,0.27684427257481276,-0.09137743995853259,-3.5975370062414407,-18.592700540235626,-4.1798053578251695,0.3794400458666787,-0.059854179333581135,-0.13605417943358114,0.016345820766418877
0.4458333333333333,0.2213763716351083,-0.14684534089823706,-5.781312633788861,700.0330311883447,157.3736858765411,0.37954587920001204,-0.055966674244904334,-0.13216667434490434,0.020233325855095678
0.45,0.27743801569474186,-0.09078369683860349,-3.5741612928584052,-29.689873628161706,-6.674549111119595,0.37965171253334534,-0.059260436213652005,-0.135460436313652,0.016939563886348007
0.45416666666666666,0.22211853369758916,-0.1461031788357562,-5.7520936549510315,688.7551940875364,154.83832723745442,0.3797575458666787,-0.05522451218242348,-0.1314245122824235,0.02097548791757653
0.4583333333333333,0.2783231634639046,-0.08989854906944073,-3.5393129554897924,-40.47528093425865,-9.099205128506267,0.379863379200012,-0.05837528844448927,-0.13457528854448927,0.017824711655510743
0.46249999999999997,0.2231320439893373,-0.14508966854400804,-5.7121916749609465,677.8309298158762,152.3824549323974,0.37996921253334537,-0.05421100189067533,-0.13041100199067535,0.021988998209324685
0.4666666666666667,0.27946000171503266,-0.08876171081831269,-3.4945555440280587,-50.88658669204085,-11.439759772204228,0.3800750458666787,-0.05723845019336122,-0.13343845029336124,0.018961549906638793
0.4708333333333333,0.2243783150339839,-0.14384339749936145,-5.663125885801632,667.3197261005262,150.01944233444075,0.38018087920001203,-0.05296473084602873,-0.12916473094602873,0.023235269253971284
0.475,0.28081105915803944,-0.0874106533753059,-3.441364306114406,-60.870903446970374,-13.684323469455556,0.38028671253334534,-0.055887392750354446,-0.13208739285035445,0.020312607349645566
0.4791666666666667,0.22582103070908738,-0.14240068182425797,-5.606326056073149,657.2715854704891,147.76053045928197,0.3803925458666787,-0.05152201517092525,-0.12772201527092525,0.02467798492907476
0.48333333333333334,0.28234116308983714,-0.0858805494435082,-3.381123993838906,-70.38429963440456,-15.823020011644203,0.380498379200012,-0.054357288818556705,-0.13055728891855672,0.021842711281443307
0.4875,0.2274261912408035,-0.14079552129254186,-5.543130759548892,647.7275375475049,145.61494313282014,0.38060421253334537,-0.04991685463920913,-0.12611685473920914,0.026283145460790885
0.49166666666666664,0.2840174738716016,-0.08420423866174376,-3.3151275063678645,-79.39128226827364,-17.847870258084367,0.38071004586667867,-0.05268097803679231,-0.12888097813679233,0.023519022063207703
0.49583333333333335,0.2291621375975389,-0.13905957493580645,-5.474786414795529,638.7201784855092,143.5900082619707,0.38081587920001203,-0.04818090828247374,-0.12438090838247376,0.028019091817526272
